id_employee	name	involvement	performance	environment	satisfaction	life_balance	age	travel	department	distance_home	education	education_field	gender	job_level	role	marital_status	income	previous_companies	salary_hike	stock_option	total_working_years	training_ly	years_company	last_promotion	years_curr_manager
203	Gregory Burnett	Medium	Excellent	Low	4	3	26	0	Research & Development	9	Master	Medical	Male	3	Healthcare Representative	2	1759	5	17	3	8	3	0	0	0
204	Ronald Rich	Medium	Excellent	Low	6	2	35	0	Research & Development	16	Master	Medical	Male	2	Human Resources	3	2946	1	15	0	5	2	5	0	3
205	Todd Johnson	Medium	Excellent	Very High	7	1	34	0	Research & Development	26	Bachelor	Medical	Male	1	Laboratory Technician	2	2707	1	19	1	10	3	10	5	7
207	William Martin	High	Excellent	Medium	8	1	37	0	Research & Development	8	Below College	Life Sciences	Male	1	Sales Executive	1	1942	4	16	1	12	5	6	1	2
208	Lance Kelley	High	Excellent	Low	6	4	46	2	Research & Development	4	Below College	Medical	Male	5	Human Resources	3	1468	5	13	0	28	3	2	1	2
209	Gabriel Long	High	Excellent	Medium	8	1	41	0	Research & Development	24	Below College	Life Sciences	Male	1	Research Director	2	3275	7	14	1	22	2	18	11	8
210	Phillip Green	High	Excellent	Low	4	1	37	0	Research & Development	7	College	Medical	Male	1	Sales Executive	1	1545	1	16	1	9	3	9	7	7
211	Mr. Michael Lewis PhD	High	Excellent	Very High	4	1	52	0	Sales	2	Below College	Medical	Male	1	Laboratory Technician	2	1864	0	11	1	18	2	10	6	9
213	Jennifer Hernandez	Medium	Excellent	Very High	5	3	24	0	Sales	22	Bachelor	Life Sciences	Female	1	Healthcare Representative	3	1642	0	14	2	3	5	2	2	1
214	Jessica Hunt	High	Excellent	High	4	4	38	1	Research & Development	5	Bachelor	Life Sciences	Female	1	Research Scientist	2	905	3	16	1	18	2	1	0	0
215	Andrea Vargas	High	Excellent	Medium	5	1	37	0	Research & Development	1	Master	Technical Degree	Female	5	Research Scientist	1	2729	6	11	2	8	3	6	4	3
216	Anthony Leblanc	Low	Excellent	Very High	9	1	49	0	Sales	21	Below College	Life Sciences	Male	1	Sales Executive	2	1626	1	18	2	31	2	31	0	9
217	Natalie Levy	Medium	Excellent	Medium	5	1	24	0	Sales	1	Bachelor	Marketing	Female	1	Sales Executive	2	2011	1	15	2	6	2	6	1	4
218	Elizabeth Cain	High	Excellent	Low	8	1	26	0	Research & Development	19	Master	Technical Degree	Female	4	Sales Executive	1	2068	1	14	1	6	6	5	1	4
219	Sandra Terrell	Low	Excellent	Very High	7	4	24	2	Sales	7	Bachelor	Medical	Female	1	Laboratory Technician	3	2122	1	12	0	1	4	1	0	0
220	Larry Maddox	High	Excellent	Low	7	1	50	0	Sales	2	College	Marketing	Male	1	Sales Executive	3	1239	1	14	3	32	2	32	10	7
221	Eric Marshall	Medium	Excellent	Medium	7	1	25	0	Research & Development	2	Bachelor	Life Sciences	Male	1	Research Scientist	3	2187	1	16	0	7	3	7	0	6
224	Ryan Patel	High	Excellent	Medium	6	1	34	0	Sales	6	College	Life Sciences	Male	4	Research Director	2	2556	1	12	1	6	4	6	1	3
226	Mary Baker	High	Excellent	Low	5	1	35	0	Research & Development	2	Bachelor	Life Sciences	Female	5	Sales Executive	1	2267	4	17	3	9	3	3	0	2
227	Mary Manning	High	Excellent	Low	5	1	31	0	Sales	1	Bachelor	Marketing	Female	2	Sales Executive	2	2473	4	17	0	13	3	7	5	7
228	Patrick Paul	High	Excellent	Low	7	3	27	0	Sales	22	Master	Medical	Male	1	Sales Representative	3	1268	0	14	1	6	4	5	0	3
229	Andrea Moore	High	Excellent	Very High	5	2	37	0	Sales	9	Master	Marketing	Female	2	Laboratory Technician	1	2294	4	14	0	17	3	3	1	0
230	Elizabeth Anderson	Low	Excellent	Very High	7	4	20	2	Research & Development	17	Master	Medical	Female	1	Sales Representative	3	1981	1	13	2	1	3	1	0	0
231	Laura Steele	High	Excellent	High	4	1	42	0	Research & Development	28	Master	Life Sciences	Female	2	Manufacturing Director	3	2879	1	15	0	10	5	10	2	2
232	Laura Clark	High	Excellent	Medium	6	3	43	0	Research & Development	10	Doctor	Technical Degree	Female	2	Sales Executive	2	1807	4	11	0	21	3	1	0	0
233	John Pierce	Very High	Excellent	High	4	4	38	2	Human Resources	2	Master	Medical	Male	1	Human Resources	1	1528	3	17	1	8	5	0	0	0
234	Melanie Lopez	High	Excellent	Very High	9	1	43	0	Sales	4	Bachelor	Medical	Female	2	Healthcare Representative	3	3072	3	11	1	10	5	8	4	7
235	Derrick Golden	Very High	Excellent	Very High	6	1	48	0	Research & Development	8	Below College	Medical	Male	2	Laboratory Technician	3	2315	7	13	1	21	3	3	0	2
236	Michael Ali	Very High	Outstanding	Low	8	2	44	0	Sales	29	Master	Marketing	Male	2	Sales Executive	1	2534	4	22	3	10	4	2	0	2
237	Kelsey Mills	Medium	Outstanding	High	6	1	34	0	Research & Development	13	Master	Life Sciences	Female	1	Laboratory Technician	2	2482	1	20	2	8	3	8	0	6
239	Michael Holloway	Low	Excellent	High	8	2	21	0	Sales	16	College	Life Sciences	Male	3	Sales Executive	1	1795	1	11	1	3	2	3	1	2
240	Isaiah Patton	High	Excellent	Very High	8	3	44	0	Research & Development	2	College	Life Sciences	Male	1	Laboratory Technician	1	2465	4	14	1	26	2	2	0	1
241	Michelle Edwards	Medium	Excellent	Low	8	2	22	2	Research & Development	2	College	Medical	Female	2	Laboratory Technician	2	1826	0	14	0	3	3	2	2	2
242	Melanie Mercer	High	Excellent	High	5	3	33	0	Sales	13	Master	Marketing	Female	2	Manufacturing Director	2	2269	0	18	1	6	2	5	1	2
243	Kelly Clarke	High	Excellent	Low	7	1	32	0	Research & Development	1	Below College	Life Sciences	Female	1	Healthcare Representative	2	2247	1	16	1	6	3	6	0	5
244	Brian King	High	Excellent	High	6	4	30	0	Research & Development	4	Doctor	Technical Degree	Male	3	Manager	2	985	1	17	0	1	3	1	0	0
245	Diana Allen	Medium	Excellent	Very High	6	1	53	0	Research & Development	24	Bachelor	Other	Female	3	Manager	2	4859	7	11	1	18	2	14	8	10
246	Joshua Lane	High	Excellent	Medium	4	1	34	0	Research & Development	1	Doctor	Medical	Male	1	Research Scientist	3	2097	1	12	0	10	0	10	8	8
248	Mark Harvey	Very High	Excellent	High	5	4	26	0	Research & Development	7	College	Life Sciences	Male	1	Manufacturing Director	2	2385	1	13	1	3	5	3	0	2
249	Johnathan Meyer	Medium	Excellent	High	8	1	37	0	Research & Development	4	Bachelor	Medical	Male	1	Manager	3	2068	1	14	0	10	3	10	7	8
250	Eileen Barr	High	Excellent	Medium	7	1	29	0	Research & Development	2	Bachelor	Life Sciences	Female	1	Healthcare Representative	2	2053	1	17	3	6	2	6	1	2
251	Jacqueline Benson	High	Excellent	Medium	9	1	35	0	Research & Development	10	Doctor	Medical	Female	4	Laboratory Technician	1	1967	1	11	0	17	3	17	11	8
252	Kyle Graves	High	Outstanding	High	8	1	33	0	Research & Development	8	Bachelor	Technical Degree	Male	2	Laboratory Technician	2	3016	3	25	1	15	3	13	4	7
253	Alexandra Kane	Medium	Excellent	High	8	1	54	0	Research & Development	5	College	Life Sciences	Female	2	Sales Executive	2	2461	2	19	1	16	4	9	7	1
254	Marc Baker	Medium	Excellent	Medium	6	1	36	0	Research & Development	8	Bachelor	Life Sciences	Male	2	Research Scientist	2	2107	2	13	1	13	3	3	0	2
255	Chad Rodriguez	Low	Excellent	Low	6	4	27	0	Sales	9	Bachelor	Marketing	Male	5	Research Director	1	2175	0	14	1	5	3	4	1	1
258	Jose Wong	Very High	Excellent	High	4	2	35	2	Research & Development	2	Below College	Medical	Male	1	Research Scientist	3	1896	1	19	1	1	2	1	0	0
259	Kyle Smith	High	Excellent	Low	8	1	23	0	Research & Development	2	Bachelor	Life Sciences	Male	1	Healthcare Representative	1	1900	2	11	1	5	3	3	0	2
260	Andrew Goodman	High	Excellent	Very High	6	2	25	0	Research & Development	11	Bachelor	Medical	Male	2	Manufacturing Director	1	1269	0	11	1	4	3	3	1	2
261	Justin Torres	Medium	Outstanding	Very High	4	1	38	0	Research & Development	16	Bachelor	Life Sciences	Male	5	Research Scientist	3	1957	0	20	1	8	3	7	0	5
262	Christopher Davis	Medium	Excellent	Medium	5	1	29	0	Sales	2	Master	Life Sciences	Male	4	Healthcare Representative	3	1947	1	18	3	10	3	10	2	8
263	Christian Hooper	Very High	Excellent	Medium	5	2	48	0	Research & Development	16	Bachelor	Technical Degree	Male	1	Sales Executive	1	2514	3	13	0	12	2	2	2	2
264	Joseph Richmond	High	Excellent	Very High	5	1	27	0	Sales	4	Bachelor	Technical Degree	Male	5	Laboratory Technician	2	928	1	12	0	6	5	6	0	4
265	Andrew Hernandez	Very High	Excellent	Very High	7	1	37	0	Research & Development	16	Bachelor	Life Sciences	Male	3	Manager	3	2276	3	11	0	4	2	1	0	0
266	Craig Williams	Very High	Excellent	Very High	7	1	50	0	Sales	5	Bachelor	Medical	Male	1	Laboratory Technician	2	1367	1	19	1	20	2	20	3	8
267	Jeremy Figueroa	High	Outstanding	Very High	6	1	34	0	Research & Development	18	Below College	Medical	Male	1	Healthcare Representative	1	3204	1	21	1	9	2	8	7	7
269	Jillian Todd	High	Excellent	Very High	6	1	39	0	Research & Development	12	Doctor	Medical	Female	1	Sales Representative	2	2487	1	14	2	20	2	20	11	10
270	Mr. Dennis Silva	Low	Excellent	Very High	7	1	32	0	Research & Development	2	Bachelor	Life Sciences	Male	5	Research Scientist	2	1762	1	11	0	10	5	10	0	8
272	David Brown	Medium	Excellent	Medium	5	1	38	0	Research & Development	9	Master	Life Sciences	Male	1	Sales Executive	2	994	0	12	1	10	2	9	1	8
273	Matthew Miller	Medium	Outstanding	High	6	1	27	0	Research & Development	10	Bachelor	Medical	Male	5	Research Scientist	2	2755	1	23	1	9	3	9	0	7
274	Drew Stewart	High	Excellent	High	9	1	32	0	Sales	1	Bachelor	Medical	Male	2	Sales Executive	2	1835	3	14	0	10	6	7	7	7
275	Jessica Carson	High	Excellent	Very High	7	1	47	0	Research & Development	2	Bachelor	Medical	Female	5	Sales Executive	2	2351	2	17	0	20	3	7	1	7
276	Jennifer Nichols	High	Excellent	Very High	8	1	40	0	Research & Development	3	Master	Medical	Female	3	Human Resources	2	3913	5	18	0	20	2	18	1	12
277	Jason Allen	High	Excellent	High	6	3	53	0	Research & Development	7	Below College	Life Sciences	Male	2	Laboratory Technician	1	1914	3	18	1	32	2	5	1	3
278	Kenneth Smith	High	Outstanding	Medium	6	1	41	0	Sales	6	Bachelor	Medical	Male	1	Sales Executive	2	4243	3	24	3	23	3	21	12	6
279	Maria Williams	Very High	Outstanding	Low	5	3	60	2	Research & Development	8	College	Life Sciences	Female	5	Laboratory Technician	2	3021	8	20	0	10	3	2	2	2
280	Paul Blanchard	Medium	Excellent	Very High	5	1	27	0	Research & Development	29	Below College	Life Sciences	Male	2	Manufacturing Director	3	2523	1	14	0	9	2	9	1	7
281	John Brown	High	Excellent	Very High	8	1	41	0	Research & Development	3	Bachelor	Medical	Male	1	Manufacturing Director	2	4236	1	16	0	22	2	22	2	10
282	Kyle Mathis	Very High	Outstanding	Very High	7	3	50	0	Sales	9	Bachelor	Life Sciences	Male	2	Research Scientist	1	2940	7	25	1	4	0	2	2	2
284	Brenda Murphy	High	Excellent	Low	6	1	36	0	Research & Development	10	Master	Technical Degree	Female	2	Research Scientist	2	1594	9	19	1	10	3	8	0	5
285	Michelle Gonzalez	High	Excellent	High	4	4	38	0	Research & Development	1	Bachelor	Medical	Female	3	Manager	1	2615	4	13	1	10	2	1	0	0
286	Charles Reeves	Medium	Excellent	Low	7	4	44	0	Research & Development	8	College	Life Sciences	Male	1	Research Scientist	2	2635	2	12	0	9	6	5	1	4
287	Paul Browning	Medium	Outstanding	Very High	7	1	47	0	Research & Development	27	Bachelor	Life Sciences	Male	1	Research Scientist	2	1906	9	22	1	28	6	22	11	13
288	Frank Navarro	High	Excellent	High	5	1	30	0	Research & Development	8	Bachelor	Life Sciences	Male	2	Sales Executive	1	2626	7	14	1	10	3	8	7	7
289	Adrienne Watson	High	Excellent	High	3	4	29	2	Research & Development	1	College	Medical	Female	1	Sales Executive	2	2162	1	13	3	1	2	1	0	0
291	Joshua Stafford	High	Excellent	Very High	6	4	43	1	Research & Development	26	Below College	Life Sciences	Male	1	Laboratory Technician	2	2490	3	11	2	7	3	2	2	2
292	Michael Jimenez	Very High	Excellent	Medium	8	3	34	0	Research & Development	2	Doctor	Technical Degree	Male	2	Healthcare Representative	3	1368	3	12	2	10	2	5	4	3
293	Patrick Abbott	High	Excellent	Medium	7	4	23	0	Sales	13	Bachelor	Marketing	Male	5	Sales Executive	2	1980	1	11	1	5	4	4	0	2
294	Tracy Wallace	Medium	Excellent	High	8	1	39	0	Sales	2	Master	Marketing	Female	4	Healthcare Representative	2	2861	9	12	3	12	3	8	3	6
295	Austin Turner	High	Excellent	High	8	1	56	0	Research & Development	2	Master	Medical	Male	1	Manager	2	2392	7	12	0	30	6	10	1	1
296	Ronald Clarke	High	Excellent	Very High	7	3	40	0	Sales	9	Bachelor	Marketing	Male	2	Research Scientist	3	2050	0	14	0	5	3	4	2	3
297	Caitlin Berry	High	Excellent	Very High	4	1	27	0	Research & Development	10	Bachelor	Life Sciences	Female	1	Laboratory Technician	2	2550	8	13	0	9	6	7	0	7
298	Sara Washington	Medium	Excellent	Very High	5	1	29	0	Sales	20	Bachelor	Marketing	Female	2	Manager	2	2448	1	15	1	2	3	2	2	2
299	Sandra Andrade	High	Excellent	Very High	5	4	53	0	Research & Development	9	Bachelor	Life Sciences	Female	3	Laboratory Technician	2	2128	2	18	0	19	2	2	2	2
300	Jeremy Reed	High	Excellent	Very High	8	1	35	0	Research & Development	5	Below College	Medical	Male	1	Healthcare Representative	3	1496	2	18	2	16	4	1	0	0
301	Tyler Hanson	Low	Excellent		7	1	32	0	Sales	4	Master	Life Sciences	Male	2	Sales Executive	2	2881	1	19	0	10	3	10	4	7
302	Michael Marshall	High	Excellent	Very High	3	3	38	2	Sales	10	Bachelor	Medical	Male	4	Laboratory Technician	2	2282	6	12	2	6	5	1	0	1
303	Michelle Melendez	Medium	Excellent	Medium	8	3	34	2	Research & Development	20	Bachelor	Medical	Female	3	Laboratory Technician	1	1699	3	19	1	7	4	0	0	0
304	Franklin Gonzalez	High	Excellent	High	4	1	52	0	Sales	21	Doctor	Technical Degree	Male	3	Manager	1	4841	1	11	1	34	2	34	1	16
306	Paul Ruiz	High	Excellent	High	7	1	25	0	Research & Development	8	Bachelor	Life Sciences	Male	2	Research Scientist	1	2939	1	15	0	6	3	6	1	4
307	Jason Davis	High	Excellent	Medium	4	1	45	0	Sales	2	Bachelor	Life Sciences	Male	3	Healthcare Representative	3	2494	0	14	0	9	2	8	3	1
308	Deborah Howe	Low	Excellent	Low	7	2	23	0	Research & Development	23	Below College	Life Sciences	Female	2	Research Scientist	2	1804	1	17	1	2	2	2	0	2
310	Jason Flores	High	Excellent	Very High	7	1	34	0	Research & Development	12	Bachelor	Technical Degree	Male	1	Research Scientist	2	2194	1	12	0	6	3	6	1	4
312	Earl Gonzalez	Low	Excellent	Low	6	1	36	0	Research & Development	7	College	Life Sciences	Male	5	Sales Executive	2	1629	1	18	1	10	2	10	0	9
313	Michael Griffin DDS	High	Excellent	Very High	5	3	52	0	Research & Development	1	Master	Life Sciences	Male	5	Sales Executive	3	1887	0	18	2	5	2	4	1	2
314	Jeremiah Graves	High	Excellent	Low	8	3	26	1	Research & Development	2	College	Life Sciences	Male	1	Manufacturing Director	2	2376	3	11	1	5	2	2	2	0
315	David Abbott	High	Excellent	Medium	4	1	29	0	Research & Development	10	College	Medical	Male	3	Manufacturing Director	3	2162	4	14	3	11	5	8	1	1
317	Adam Bartlett	High	Excellent	Medium	8	1	34	0	Research & Development	14	Master	Technical Degree	Male	2	Manufacturing Director	3	2358	2	12	0	10	3	4	1	3
318	Adrienne Murphy	High	Excellent	Very High	5	2	54	0	Research & Development	18	Master	Medical	Female	2	Laboratory Technician	2	2466	9	15	1	9	2	5	1	4
319	Stacey Shea	High	Excellent	High	8	2	27	0	Research & Development	13	College	Life Sciences	Female	4	Research Scientist	3	2316	0	12	0	5	5	4	1	1
320	Gregory Scott	High	Excellent	Very High	7	4	37	0	Sales	2	Master	Technical Degree	Male	2	Manufacturing Director	1	2431	0	11	0	6	1	5	4	3
321	Gloria Spencer	High	Excellent	Low	9	1	38	0	Sales	2	Master	Life Sciences	Female	2	Research Scientist	2	1264	6	11	1	17	3	15	4	12
322	David Mata	High	Excellent	High	6	1	34	0	Sales	2	Bachelor	Marketing	Male	1	Sales Representative	3	2415	1	12	0	6	2	6	1	3
323	Bobby Johnson	Medium	Excellent	Low	5	3	35	0	Research & Development	5	Master	Medical	Male	3	Manager	3	2151	1	16	0	3	6	3	0	2
324	Eric Acosta	High	Excellent	Very High	5	1	30	2	Research & Development	20	Bachelor	Medical	Male	1	Laboratory Technician	2	1941	3	13	1	7	2	2	0	2
325	Billy Nelson	Very High	Excellent	High	6	1	40	0	Research & Development	10	Master	Medical	Male	2	Manufacturing Director	1	2798	1	13	1	8	3	8	3	7
326	Ricardo Anthony	High	Outstanding	High	6	1	34	0	Research & Development	10	Bachelor	Life Sciences	Male	3	Healthcare Representative	2	1738	5	24	2	6	2	3	1	2
327	Max Shepherd	Very High	Excellent	Medium	5	1	42	0	Research & Development	9	Master	Medical	Male	1	Manufacturing Director	2	4849	1	15	1	24	2	24	14	9
329	Cindy Ryan	High	Excellent	High	3	2	24	0	Sales	1	Doctor	Marketing	Female	1	Manufacturing Director	3	1617	1	14	1	1	3	1	0	0
330	John Solomon	Medium	Excellent	Very High	8	4	52	0	Research & Development	29	Bachelor	Life Sciences	Male	2	Manufacturing Director	2	2412	8	11	1	9	1	5	1	4
331	Jason Powers	Low	Excellent	High	8	4	50	0	Research & Development	8	Master	Life Sciences	Male	2	Sales Executive	2	1777	5	11	1	30	3	4	0	3
333	Antonio Stewart	High	Excellent	High	6	1	33	0	Research & Development	3	Master	Life Sciences	Male	4	Manufacturing Director	1	2396	0	12	1	14	2	13	3	7
335	Matthew Rivera	Very High	Excellent	High	4	1	47	0	Research & Development	6	Master	Other	Male	2	Manager	2	4110	1	14	0	26	2	26	3	0
336	Cheryl Marshall	High	Outstanding	High	8	1	36	0	Sales	6	Bachelor	Medical	Female	2	Sales Executive	3	3243	0	22	0	10	3	9	0	5
337	Larry Hill	Medium	Excellent	High	6	1	29	0	Research & Development	10	Bachelor	Other	Male	1	Research Scientist	1	2050	1	11	0	10	3	10	0	7
339	Becky Swanson	Very High	Excellent	Very High	6	2	35	0	Sales	10	Master	Marketing	Female	1	Research Scientist	1	2464	3	13	3	7	3	2	2	2
340	Mark Padilla	High	Excellent	Very High	6	4	42	0	Sales	15	Below College	Marketing	Male	2	Laboratory Technician	1	2627	9	18	2	8	2	4	0	2
342	James Barnes	High	Excellent	High	6	4	36	0	Research & Development	2	Bachelor	Life Sciences	Male	2	Healthcare Representative	2	1516	4	14	1	8	3	5	0	4
343	Roger Ruiz	Medium	Excellent	High	6	1	32	0	Research & Development	3	Below College	Medical	Male	2	Manufacturing Director	1	1368	1	14	0	14	2	14	6	8
344	Aaron Johnson	High	Excellent	Low	7	1	40	1	Sales	9	Bachelor	Marketing	Male	3	Manufacturing Director	2	1655	0	14	0	10	3	1	0	0
345	John Blair	High	Excellent	High	7	4	30	0	Research & Development	7	Bachelor	Technical Degree	Male	2	Research Director	2	2458	5	13	0	12	3	0	0	0
346	Tony Norton	High	Excellent	Medium	8	2	45	0	Research & Development	10	Master	Life Sciences	Male	1	Research Director	3	2197	1	12	2	1	2	1	0	0
347	Jay Burton	High	Excellent	Medium	4	1	42	0	Research & Development	20	College	Medical	Male	2	Sales Representative	2	2149	1	15	0	10	3	9	7	8
348	Daniel Webb	High	Excellent	Low	7	3	38	0	Sales	4	Bachelor	Medical	Male	2	Research Scientist	1	1821	2	19	1	13	5	4	1	2
349	James Carpenter	High	Excellent	High	8	3	34	0	Research & Development	7	Master	Life Sciences	Male	3	Laboratory Technician	2	2570	1	14	1	6	3	5	1	3
352	Donald Ortega	Medium	Excellent	Medium	5	1	43	0	Research & Development	25	College	Medical	Male	2	Healthcare Representative	1	1310	6	13	0	22	3	4	1	0
353	Luis Greene	Medium	Outstanding	High	8	1	27	0	Sales	2	Master	Medical	Male	2	Manager	2	2458	1	21	1	9	2	9	0	8
354	Michael Miller	High	Excellent	High	7	1	35	0	Research & Development	1	Bachelor	Medical	Male	1	Research Director	3	1263	3	13	1	17	2	8	1	6
355	Allison Hart	Medium	Excellent	Medium	4	1	28	0	Sales	1	College	Technical Degree	Female	1	Sales Executive	1	2456	1	12	0	8	3	8	7	5
356	Jeremy Hall PhD	High	Excellent	High	7	4	34	0	Sales	2	Doctor	Life Sciences	Male	4	Research Scientist	1	1702	0	17	0	4	2	3	0	2
358	Danielle Aguilar	High	Excellent	Very High	4	4	27	0	Sales	1	Bachelor	Technical Degree	Female	1	Sales Executive	2	2226	1	11	0	0	2	0	0	0
359	Jonathan Merritt	High	Excellent	Low	8	1	51	0	Sales	16	Bachelor	Medical	Male	3	Research Scientist	3	4014	2	15	3	29	0	20	4	17
360	Caroline Shaw	High	Excellent	Very High	5	3	44	0	Sales	24	Doctor	Medical	Female	1	Sales Executive	3	2231	9	11	1	10	3	5	2	3
361	Richard Green	Very High	Excellent	Low	5	4	25	0	Research & Development	17	Bachelor	Medical	Male	1	Laboratory Technician	1	2399	7	11	3	6	5	4	0	1
362	Joseph Cobb	Medium	Excellent	Low	7	1	33	0	Research & Development	8	Master	Life Sciences	Male	3	Laboratory Technician	1	3330	1	13	1	9	3	9	0	8
363	Mrs. Monica Nelson	Medium	Outstanding	High	7	1	35	0	Sales	6	Master	Medical	Female	2	Manager	2	1341	1	24	1	6	5	6	1	1
364	Jorge Andrews	High	Excellent	Medium	9	1	36	0	Sales	10	Master	Marketing	Male	3	Manager	1	2886	1	13	0	18	2	18	4	11
365	Tamara Williams	High	Outstanding	Medium	8	3	32	0	Research & Development	3	Master	Medical	Female	4	Sales Executive	1	2500	2	20	0	8	3	5	0	3
366	Daniel Henderson	High	Excellent	Medium	8	4	30	0	Research & Development	4	Doctor	Medical	Male	5	Sales Representative	3	2507	9	14	1	10	2	5	0	3
367	Paul Guzman	Very High	Excellent	Low	7	4	53	0	Sales	6	Bachelor	Marketing	Male	4	Sales Executive	3	2573	7	18	1	35	1	5	0	4
368	Gregory Liu	High	Excellent	Very High	8	2	45	0	Research & Development	1	Doctor	Technical Degree	Male	2	Healthcare Representative	2	1965	4	15	3	18	2	5	0	2
369	Lindsey Brown	Low	Excellent	High	6	2	32	0	Sales	10	Bachelor	Marketing	Female	1	Human Resources	2	2124	5	12	0	9	4	5	1	3
370	Troy Gonzalez	High	Excellent	High	9	1	52	0	Research & Development	1	Below College	Life Sciences	Male	2	Laboratory Technician	3	2783	3	16	1	31	2	9	0	0
371	Laurie Jackson	High	Excellent	Very High	3	1	37	0	Sales	24	College	Life Sciences	Female	4	Laboratory Technician	1	2251	4	15	0	9	2	1	0	0
372	Mandy Lam	High	Excellent	Medium	7	1	28	0	Research & Development	21	Master	Life Sciences	Female	1	Healthcare Representative	2	2771	1	16	2	6	3	5	0	4
